,0,1,# of Shots 8,Example Paths 8,Example Categories 8,# of Shots 4,Example Paths 4,Example Categories 4,# of Shots 2,Example Paths 2,Example Categories 2,# of Shots 1,Example Paths 1,Example Categories 1,# of Shots 0,Example Paths 0,Example Categories 0
48,data/deepweeds/images/20170714-110205-1.jpg,Lantana,Siam weed,"['data/deepweeds/images/20170714-140705-1.jpg', 'data/deepweeds/images/20170127-101415-0.jpg', 'data/deepweeds/images/20171113-092801-1.jpg', 'data/deepweeds/images/20170728-120256-2.jpg', 'data/deepweeds/images/20170714-120304-3.jpg', 'data/deepweeds/images/20170906-105453-1.jpg', 'data/deepweeds/images/20170906-095420-4.jpg', 'data/deepweeds/images/20171121-084910-1.jpg']","['Lantana', 'Lantana', 'Rubber vine', 'Prickly acacia', 'Lantana', 'Parthenium', 'Parthenium', 'Siam weed']",Chinee apple,"['data/deepweeds/images/20170811-163650-1.jpg', 'data/deepweeds/images/20171102-121717-1.jpg', 'data/deepweeds/images/20170727-164330-1.jpg', 'data/deepweeds/images/20170630-154706-0.jpg']","['Chinee apple', 'Parkinsonia', 'Prickly acacia', 'Snake weed']",Parthenium,"['data/deepweeds/images/20170705-165040-0.jpg', 'data/deepweeds/images/20171025-082439-1.jpg']","['Snake weed', 'Chinee apple']",,['data/deepweeds/images/20171121-084910-1.jpg'],['Siam weed'],Chinee apple,[],[]
49,data/deepweeds/images/20180119-105242-2.jpg,Negative,Chinee apple,"['data/deepweeds/images/20171102-120816-1.jpg', 'data/deepweeds/images/20170920-101034-2.jpg', 'data/deepweeds/images/20170714-140705-1.jpg', 'data/deepweeds/images/20170718-132000-2.jpg', 'data/deepweeds/images/20170718-132237-2.jpg', 'data/deepweeds/images/20170811-130004-1.jpg', 'data/deepweeds/images/20170811-162102-1.jpg', 'data/deepweeds/images/20170705-165040-0.jpg']","['Parkinsonia', 'Parkinsonia', 'Lantana', 'Chinee apple', 'Snake weed', 'Chinee apple', 'Chinee apple', 'Snake weed']",Snake weed,"['data/deepweeds/images/20170920-172144-1.jpg', 'data/deepweeds/images/20170706-112624-0.jpg', 'data/deepweeds/images/20170920-101034-2.jpg', 'data/deepweeds/images/20170627-104853-0.jpg']","['Parkinsonia', 'Snake weed', 'Parkinsonia', 'Snake weed']",,"['data/deepweeds/images/20171102-121717-1.jpg', 'data/deepweeds/images/20170718-132237-2.jpg']","['Parkinsonia', 'Snake weed']",Rubber vine,['data/deepweeds/images/20171109-093143-1.jpg'],['Rubber vine'],Lantana,[],[]
50,data/deepweeds/images/20170210-133043-0.jpg,Chinee apple,Negative,"['data/deepweeds/images/20171113-135152-1.jpg', 'data/deepweeds/images/20170405-160013-0.jpg', 'data/deepweeds/images/20171113-142238-2.jpg', 'data/deepweeds/images/20170727-124521-1.jpg', 'data/deepweeds/images/20170906-095420-4.jpg', 'data/deepweeds/images/20170811-163650-1.jpg', 'data/deepweeds/images/20170727-164330-1.jpg', 'data/deepweeds/images/20170630-154706-0.jpg']","['Siam weed', 'Chinee apple', 'Siam weed', 'Prickly acacia', 'Parthenium', 'Chinee apple', 'Prickly acacia', 'Snake weed']",Parkinsonia,"['data/deepweeds/images/20170920-114717-3.jpg', 'data/deepweeds/images/20170920-111042-3.jpg', 'data/deepweeds/images/20170630-154442-0.jpg', 'data/deepweeds/images/20171113-132754-3.jpg']","['Parkinsonia', 'Prickly acacia', 'Snake weed', 'Siam weed']",Lantana,"['data/deepweeds/images/20170126-095837-0.jpg', 'data/deepweeds/images/20171121-084910-1.jpg']","['Lantana', 'Siam weed']",Lantana,['data/deepweeds/images/20170630-154706-0.jpg'],['Snake weed'],Chinee apple,[],[]
51,data/deepweeds/images/20170714-120304-3.jpg,Lantana,Rubber vine,"['data/deepweeds/images/20171109-093143-1.jpg', 'data/deepweeds/images/20171113-124517-3.jpg', 'data/deepweeds/images/20171113-135152-1.jpg', 'data/deepweeds/images/20170913-110133-3.jpg', 'data/deepweeds/images/20170715-174216-1.jpg', 'data/deepweeds/images/20171109-093204-2.jpg', 'data/deepweeds/images/20170706-130402-3.jpg', 'data/deepweeds/images/20170304-124640-0.jpg']","['Rubber vine', 'Siam weed', 'Siam weed', 'Rubber vine', 'Lantana', 'Rubber vine', 'Lantana', 'Chinee apple']",Parthenium,"['data/deepweeds/images/20171025-100510-2.jpg', 'data/deepweeds/images/20170811-163650-1.jpg', 'data/deepweeds/images/20170210-133043-0.jpg', 'data/deepweeds/images/20170906-095420-4.jpg']","['Parthenium', 'Chinee apple', 'Chinee apple', 'Parthenium']",Negative,"['data/deepweeds/images/20180109-080158-1.jpg', 'data/deepweeds/images/20170627-104853-0.jpg']","['Negative', 'Snake weed']",Negative,['data/deepweeds/images/20171205-134436-2.jpg'],['Negative'],Parthenium,[],[]
52,data/deepweeds/images/20170627-104853-0.jpg,Snake weed,,"['data/deepweeds/images/20171113-133118-3.jpg', 'data/deepweeds/images/20170210-142422-0.jpg', 'data/deepweeds/images/20171109-073321-3.jpg', 'data/deepweeds/images/20171025-080031-3.jpg', 'data/deepweeds/images/20170811-104825-2.jpg', 'data/deepweeds/images/20171113-142238-2.jpg', 'data/deepweeds/images/20171025-100510-2.jpg', 'data/deepweeds/images/20170906-105453-1.jpg']","['Siam weed', 'Snake weed', 'Rubber vine', 'Parthenium', 'Chinee apple', 'Siam weed', 'Parthenium', 'Parthenium']",Parthenium,"['data/deepweeds/images/20170718-132737-2.jpg', 'data/deepweeds/images/20171025-074729-2.jpg', 'data/deepweeds/images/20171113-135152-1.jpg', 'data/deepweeds/images/20170811-162102-1.jpg']","['Snake weed', 'Parthenium', 'Siam weed', 'Chinee apple']",Parthenium,"['data/deepweeds/images/20171025-082114-2.jpg', 'data/deepweeds/images/20170920-110443-2.jpg']","['Parthenium', 'Parkinsonia']",Lantana,['data/deepweeds/images/20170126-095837-0.jpg'],['Lantana'],Parthenium,[],[]
53,data/deepweeds/images/20171025-082439-1.jpg,Chinee apple,Parkinsonia,"['data/deepweeds/images/20170920-172144-1.jpg', 'data/deepweeds/images/20170706-112624-0.jpg', 'data/deepweeds/images/20170304-124640-0.jpg', 'data/deepweeds/images/20170718-132737-2.jpg', 'data/deepweeds/images/20171025-100416-2.jpg', 'data/deepweeds/images/20171109-093602-2.jpg', 'data/deepweeds/images/20171113-140251-1.jpg', 'data/deepweeds/images/20171025-080031-3.jpg']","['Parkinsonia', 'Snake weed', 'Chinee apple', 'Snake weed', 'Parthenium', 'Rubber vine', 'Siam weed', 'Parthenium']",Negative,"['data/deepweeds/images/20171025-100416-2.jpg', 'data/deepweeds/images/20171025-082114-2.jpg', 'data/deepweeds/images/20171113-135152-1.jpg', 'data/deepweeds/images/20170714-120022-3.jpg']","['Parthenium', 'Parthenium', 'Siam weed', 'Lantana']",Parkinsonia,"['data/deepweeds/images/20170920-114717-3.jpg', 'data/deepweeds/images/20180119-105242-2.jpg']","['Parkinsonia', 'Negative']",Prickly acacia,['data/deepweeds/images/20170729-092929-2.jpg'],['Prickly acacia'],Parthenium,[],[]
54,data/deepweeds/images/20171109-093143-1.jpg,Rubber vine,Parthenium,"['data/deepweeds/images/20170906-105453-1.jpg', 'data/deepweeds/images/20170811-130004-1.jpg', 'data/deepweeds/images/20171025-082439-1.jpg', 'data/deepweeds/images/20170410-154004-0.jpg', 'data/deepweeds/images/20171113-132015-3.jpg', 'data/deepweeds/images/20180109-080158-1.jpg', 'data/deepweeds/images/20171212-094952-1.jpg', 'data/deepweeds/images/20170127-101927-0.jpg']","['Parthenium', 'Chinee apple', 'Chinee apple', 'Chinee apple', 'Siam weed', 'Negative', 'Negative', 'Lantana']",Snake weed,"['data/deepweeds/images/20171205-134436-2.jpg', 'data/deepweeds/images/20171113-092801-1.jpg', 'data/deepweeds/images/20170127-101927-0.jpg', 'data/deepweeds/images/20171025-100416-2.jpg']","['Negative', 'Rubber vine', 'Lantana', 'Parthenium']",Negative,"['data/deepweeds/images/20170729-092929-2.jpg', 'data/deepweeds/images/20171109-093204-2.jpg']","['Prickly acacia', 'Rubber vine']",Chinee apple,['data/deepweeds/images/20170410-154004-0.jpg'],['Chinee apple'],Chinee apple,[],[]
55,data/deepweeds/images/20170811-104825-2.jpg,Chinee apple,Parkinsonia,"['data/deepweeds/images/20171121-084910-1.jpg', 'data/deepweeds/images/20171025-080031-3.jpg', 'data/deepweeds/images/20170906-095420-4.jpg', 'data/deepweeds/images/20170718-132000-2.jpg', 'data/deepweeds/images/20170127-101927-0.jpg', 'data/deepweeds/images/20170410-154004-0.jpg', 'data/deepweeds/images/20170714-110205-1.jpg', 'data/deepweeds/images/20171102-123535-3.jpg']","['Siam weed', 'Parthenium', 'Parthenium', 'Chinee apple', 'Lantana', 'Chinee apple', 'Lantana', 'Parkinsonia']",Chinee apple,"['data/deepweeds/images/20170714-142559-2.jpg', 'data/deepweeds/images/20170920-111042-3.jpg', 'data/deepweeds/images/20170410-154004-0.jpg', 'data/deepweeds/images/20171102-121717-1.jpg']","['Lantana', 'Prickly acacia', 'Chinee apple', 'Parkinsonia']",Prickly acacia,"['data/deepweeds/images/20180112-081137-2.jpg', 'data/deepweeds/images/20171113-132015-3.jpg']","['Negative', 'Siam weed']",Siam weed,['data/deepweeds/images/20171113-132754-3.jpg'],['Siam weed'],Negative,[],[]
56,data/deepweeds/images/20171109-194851-1.jpg,Rubber vine,Lantana,"['data/deepweeds/images/20180109-103216-1.jpg', 'data/deepweeds/images/20170811-163650-1.jpg', 'data/deepweeds/images/20171212-094952-1.jpg', 'data/deepweeds/images/20180112-072356-2.jpg', 'data/deepweeds/images/20170304-124640-0.jpg', 'data/deepweeds/images/20170405-160013-0.jpg', 'data/deepweeds/images/20171121-084910-1.jpg', 'data/deepweeds/images/20170126-095837-0.jpg']","['Negative', 'Chinee apple', 'Negative', 'Negative', 'Chinee apple', 'Chinee apple', 'Siam weed', 'Lantana']",Parthenium,"['data/deepweeds/images/20171025-092626-2.jpg', 'data/deepweeds/images/20170405-160013-0.jpg', 'data/deepweeds/images/20171109-091335-3.jpg', 'data/deepweeds/images/20170906-105453-1.jpg']","['Parthenium', 'Chinee apple', 'Rubber vine', 'Parthenium']",Chinee apple,"['data/deepweeds/images/20171025-082439-1.jpg', 'data/deepweeds/images/20170126-095837-0.jpg']","['Chinee apple', 'Lantana']",Negative,['data/deepweeds/images/20171205-134436-2.jpg'],['Negative'],Parthenium,[],[]
57,data/deepweeds/images/20170718-132737-2.jpg,Snake weed,Lantana,"['data/deepweeds/images/20170210-142422-0.jpg', 'data/deepweeds/images/20171113-142238-2.jpg', 'data/deepweeds/images/20171121-084910-1.jpg', 'data/deepweeds/images/20170127-101415-0.jpg', 'data/deepweeds/images/20170627-104853-0.jpg', 'data/deepweeds/images/20170714-140705-1.jpg', 'data/deepweeds/images/20170729-090327-1.jpg', 'data/deepweeds/images/20171025-080031-3.jpg']","['Snake weed', 'Siam weed', 'Siam weed', 'Lantana', 'Snake weed', 'Lantana', 'Prickly acacia', 'Parthenium']",Parthenium,"['data/deepweeds/images/20171025-082439-1.jpg', 'data/deepweeds/images/20171113-132754-3.jpg', 'data/deepweeds/images/20170727-124521-1.jpg', 'data/deepweeds/images/20170210-142422-0.jpg']","['Chinee apple', 'Siam weed', 'Prickly acacia', 'Snake weed']",,"['data/deepweeds/images/20170906-095420-4.jpg', 'data/deepweeds/images/20171109-194851-1.jpg']","['Parthenium', 'Rubber vine']",Parthenium,['data/deepweeds/images/20170627-104853-0.jpg'],['Snake weed'],Parthenium,[],[]
58,data/deepweeds/images/20170920-101034-2.jpg,Parkinsonia,Lantana,"['data/deepweeds/images/20170729-092929-2.jpg', 'data/deepweeds/images/20171113-135507-3.jpg', 'data/deepweeds/images/20170727-113159-1.jpg', 'data/deepweeds/images/20170127-101415-0.jpg', 'data/deepweeds/images/20170714-120304-3.jpg', 'data/deepweeds/images/20180109-103216-1.jpg', 'data/deepweeds/images/20170920-130439-2.jpg', 'data/deepweeds/images/20171025-100416-2.jpg']","['Prickly acacia', 'Siam weed', 'Prickly acacia', 'Lantana', 'Lantana', 'Negative', 'Parkinsonia', 'Parthenium']",Parkinsonia,"['data/deepweeds/images/20170920-111229-2.jpg', 'data/deepweeds/images/20170728-153152-2.jpg', 'data/deepweeds/images/20171113-142238-2.jpg', 'data/deepweeds/images/20170811-162102-1.jpg']","['Parkinsonia', 'Prickly acacia', 'Siam weed', 'Chinee apple']",Prickly acacia,"['data/deepweeds/images/20170728-153152-2.jpg', 'data/deepweeds/images/20171205-134436-2.jpg']","['Prickly acacia', 'Negative']",Siam weed,['data/deepweeds/images/20170811-130004-1.jpg'],['Chinee apple'],Chinee apple,[],[]
59,data/deepweeds/images/20170727-164330-1.jpg,Prickly acacia,Lantana,"['data/deepweeds/images/20171109-073321-3.jpg', 'data/deepweeds/images/20170920-174414-1.jpg', 'data/deepweeds/images/20171205-134436-2.jpg', 'data/deepweeds/images/20170714-142559-2.jpg', 'data/deepweeds/images/20171025-082114-2.jpg', 'data/deepweeds/images/20170913-121432-3.jpg', 'data/deepweeds/images/20170127-101415-0.jpg', 'data/deepweeds/images/20170920-110443-2.jpg']","['Rubber vine', 'Prickly acacia', 'Negative', 'Lantana', 'Parthenium', 'Parthenium', 'Lantana', 'Parkinsonia']",Parkinsonia,"['data/deepweeds/images/20170728-153152-2.jpg', 'data/deepweeds/images/20170714-120648-3.jpg', 'data/deepweeds/images/20171025-100510-2.jpg', 'data/deepweeds/images/20170210-133043-0.jpg']","['Prickly acacia', 'Lantana', 'Parthenium', 'Chinee apple']",Parkinsonia,"['data/deepweeds/images/20170920-172144-1.jpg', 'data/deepweeds/images/20170920-130439-2.jpg']","['Parkinsonia', 'Parkinsonia']",Prickly acacia,['data/deepweeds/images/20170811-163650-1.jpg'],['Chinee apple'],rubber vine,[],[]
60,data/deepweeds/images/20171102-103736-2.jpg,Parkinsonia,Snake weed,"['data/deepweeds/images/20171113-092801-1.jpg', 'data/deepweeds/images/20171113-142238-2.jpg', 'data/deepweeds/images/20170714-120022-3.jpg', 'data/deepweeds/images/20170210-142422-0.jpg', 'data/deepweeds/images/20171121-084910-1.jpg', 'data/deepweeds/images/20170304-124640-0.jpg', 'data/deepweeds/images/20170405-160013-0.jpg', 'data/deepweeds/images/20170728-153152-2.jpg']","['Rubber vine', 'Siam weed', 'Lantana', 'Snake weed', 'Siam weed', 'Chinee apple', 'Chinee apple', 'Prickly acacia']",Lantana,"['data/deepweeds/images/20171025-100416-2.jpg', 'data/deepweeds/images/20171102-120816-1.jpg', 'data/deepweeds/images/20171109-194851-1.jpg', 'data/deepweeds/images/20170920-095313-3.jpg']","['Parthenium', 'Parkinsonia', 'Rubber vine', 'Parkinsonia']",,"['data/deepweeds/images/20180109-103216-1.jpg', 'data/deepweeds/images/20170906-095420-4.jpg']","['Negative', 'Parthenium']",Parthenium,['data/deepweeds/images/20170913-110133-3.jpg'],['Rubber vine'],Negative,[],[]
61,data/deepweeds/images/20171113-142238-2.jpg,Siam weed,Parthenium,"['data/deepweeds/images/20170811-130004-1.jpg', 'data/deepweeds/images/20170811-162102-1.jpg', 'data/deepweeds/images/20171102-121717-1.jpg', 'data/deepweeds/images/20170906-095420-4.jpg', 'data/deepweeds/images/20170727-120008-3.jpg', 'data/deepweeds/images/20171113-142059-2.jpg', 'data/deepweeds/images/20171025-074729-2.jpg', 'data/deepweeds/images/20170913-110133-3.jpg']","['Chinee apple', 'Chinee apple', 'Parkinsonia', 'Parthenium', 'Prickly acacia', 'Siam weed', 'Parthenium', 'Rubber vine']",Negative,"['data/deepweeds/images/20170630-154442-0.jpg', 'data/deepweeds/images/20170913-110133-3.jpg', 'data/deepweeds/images/20170630-154706-0.jpg', 'data/deepweeds/images/20171113-132015-3.jpg']","['Snake weed', 'Rubber vine', 'Snake weed', 'Siam weed']",Rubber vine,"['data/deepweeds/images/20170920-130439-2.jpg', 'data/deepweeds/images/20171109-074327-1.jpg']","['Parkinsonia', 'Rubber vine']",Siam weed,['data/deepweeds/images/20171102-121717-1.jpg'],['Parkinsonia'],Parthenium,[],[]
62,data/deepweeds/images/20170630-154706-0.jpg,Snake weed,Parthenium,"['data/deepweeds/images/20171121-084910-1.jpg', 'data/deepweeds/images/20171113-124517-3.jpg', 'data/deepweeds/images/20170729-090327-1.jpg', 'data/deepweeds/images/20180112-072618-2.jpg', 'data/deepweeds/images/20170127-101415-0.jpg', 'data/deepweeds/images/20171109-093551-2.jpg', 'data/deepweeds/images/20170718-132737-2.jpg', 'data/deepweeds/images/20170906-095420-4.jpg']","['Siam weed', 'Siam weed', 'Prickly acacia', 'Negative', 'Lantana', 'Rubber vine', 'Snake weed', 'Parthenium']",Negative,"['data/deepweeds/images/20170728-153152-2.jpg', 'data/deepweeds/images/20170920-174414-1.jpg', 'data/deepweeds/images/20170811-162102-1.jpg', 'data/deepweeds/images/20180112-072618-2.jpg']","['Prickly acacia', 'Prickly acacia', 'Chinee apple', 'Negative']",Siam weed,"['data/deepweeds/images/20171109-073321-3.jpg', 'data/deepweeds/images/20170913-110133-3.jpg']","['Rubber vine', 'Rubber vine']",Lantana,['data/deepweeds/images/20180112-072356-2.jpg'],['Negative'],Rubber vine,[],[]
63,data/deepweeds/images/20171113-135507-3.jpg,Siam weed,Parthenium,"['data/deepweeds/images/20171025-074729-2.jpg', 'data/deepweeds/images/20170210-133043-0.jpg', 'data/deepweeds/images/20170127-101927-0.jpg', 'data/deepweeds/images/20170811-163650-1.jpg', 'data/deepweeds/images/20170920-101034-2.jpg', 'data/deepweeds/images/20171025-080031-3.jpg', 'data/deepweeds/images/20170718-132737-2.jpg', 'data/deepweeds/images/20171109-093602-2.jpg']","['Parthenium', 'Chinee apple', 'Lantana', 'Chinee apple', 'Parkinsonia', 'Parthenium', 'Snake weed', 'Rubber vine']",,"['data/deepweeds/images/20170920-111042-3.jpg', 'data/deepweeds/images/20171113-132754-3.jpg', 'data/deepweeds/images/20171109-074327-1.jpg', 'data/deepweeds/images/20170706-130402-3.jpg']","['Prickly acacia', 'Siam weed', 'Rubber vine', 'Lantana']",Parkinsonia,"['data/deepweeds/images/20170811-163650-1.jpg', 'data/deepweeds/images/20170714-140705-1.jpg']","['Chinee apple', 'Lantana']",,['data/deepweeds/images/20170728-120256-2.jpg'],['Prickly acacia'],Chinee apple,[],[]
64,data/deepweeds/images/20171025-100416-2.jpg,Parthenium,Snake weed,"['data/deepweeds/images/20170718-132237-2.jpg', 'data/deepweeds/images/20170705-165040-0.jpg', 'data/deepweeds/images/20170410-154004-0.jpg', 'data/deepweeds/images/20171025-075255-3.jpg', 'data/deepweeds/images/20170706-112624-0.jpg', 'data/deepweeds/images/20171109-091335-3.jpg', 'data/deepweeds/images/20171109-073321-3.jpg', 'data/deepweeds/images/20170811-130004-1.jpg']","['Snake weed', 'Snake weed', 'Chinee apple', 'Parthenium', 'Snake weed', 'Rubber vine', 'Rubber vine', 'Chinee apple']",Lantana,"['data/deepweeds/images/20170714-140705-1.jpg', 'data/deepweeds/images/20170715-174216-1.jpg', 'data/deepweeds/images/20171109-073321-3.jpg', 'data/deepweeds/images/20170920-110443-2.jpg']","['Lantana', 'Lantana', 'Rubber vine', 'Parkinsonia']",Lantana,"['data/deepweeds/images/20170126-095837-0.jpg', 'data/deepweeds/images/20170913-110133-3.jpg']","['Lantana', 'Rubber vine']",Negative,['data/deepweeds/images/20171113-142238-2.jpg'],['Siam weed'],Negative,[],[]
65,data/deepweeds/images/20171113-132015-3.jpg,Siam weed,Lantana,"['data/deepweeds/images/20171025-075255-3.jpg', 'data/deepweeds/images/20171025-082133-3.jpg', 'data/deepweeds/images/20171113-143028-3.jpg', 'data/deepweeds/images/20171212-095841-3.jpg', 'data/deepweeds/images/20170729-090327-1.jpg', 'data/deepweeds/images/20170127-101927-0.jpg', 'data/deepweeds/images/20170706-130402-3.jpg', 'data/deepweeds/images/20170714-110205-1.jpg']","['Parthenium', 'Parthenium', 'Siam weed', 'Negative', 'Prickly acacia', 'Lantana', 'Lantana', 'Lantana']",,"['data/deepweeds/images/20170706-130402-3.jpg', 'data/deepweeds/images/20170210-142647-0.jpg', 'data/deepweeds/images/20170913-110133-3.jpg', 'data/deepweeds/images/20170811-133144-1.jpg']","['Lantana', 'Snake weed', 'Rubber vine', 'Chinee apple']",Prickly acacia,"['data/deepweeds/images/20170920-174414-1.jpg', 'data/deepweeds/images/20180119-105242-2.jpg']","['Prickly acacia', 'Negative']",Snake weed,['data/deepweeds/images/20170410-160127-0.jpg'],['Snake weed'],Parthenium,[],[]
66,data/deepweeds/images/20170913-121432-3.jpg,Parthenium,Negative,"['data/deepweeds/images/20171113-143028-3.jpg', 'data/deepweeds/images/20170920-101034-2.jpg', 'data/deepweeds/images/20171025-092626-2.jpg', 'data/deepweeds/images/20170920-095313-3.jpg', 'data/deepweeds/images/20171113-124517-3.jpg', 'data/deepweeds/images/20170126-095837-0.jpg', 'data/deepweeds/images/20171113-135152-1.jpg', 'data/deepweeds/images/20171109-093143-1.jpg']","['Siam weed', 'Parkinsonia', 'Parthenium', 'Parkinsonia', 'Siam weed', 'Lantana', 'Siam weed', 'Rubber vine']",Chinee apple,"['data/deepweeds/images/20170913-110133-3.jpg', 'data/deepweeds/images/20180112-072618-2.jpg', 'data/deepweeds/images/20170714-142559-2.jpg', 'data/deepweeds/images/20170630-154442-0.jpg']","['Rubber vine', 'Negative', 'Lantana', 'Snake weed']",Lantana,"['data/deepweeds/images/20170727-124521-1.jpg', 'data/deepweeds/images/20170715-174216-1.jpg']","['Prickly acacia', 'Lantana']",Chinee apple,['data/deepweeds/images/20170811-162102-1.jpg'],['Chinee apple'],Siam weed,[],[]
67,data/deepweeds/images/20170920-111042-3.jpg,Prickly acacia,,"['data/deepweeds/images/20171109-194851-1.jpg', 'data/deepweeds/images/20170410-160127-0.jpg', 'data/deepweeds/images/20180125-100709-2.jpg', 'data/deepweeds/images/20171109-093143-1.jpg', 'data/deepweeds/images/20170714-120022-3.jpg', 'data/deepweeds/images/20170714-120648-3.jpg', 'data/deepweeds/images/20170920-172144-1.jpg', 'data/deepweeds/images/20171025-092626-2.jpg']","['Rubber vine', 'Snake weed', 'Negative', 'Rubber vine', 'Lantana', 'Lantana', 'Parkinsonia', 'Parthenium']",Siam weed,"['data/deepweeds/images/20171102-103736-2.jpg', 'data/deepweeds/images/20180119-105242-2.jpg', 'data/deepweeds/images/20171025-082133-3.jpg', 'data/deepweeds/images/20171113-132754-3.jpg']","['Parkinsonia', 'Negative', 'Parthenium', 'Siam weed']",,"['data/deepweeds/images/20171025-100416-2.jpg', 'data/deepweeds/images/20170210-133043-0.jpg']","['Parthenium', 'Chinee apple']",Chinee apple,['data/deepweeds/images/20171109-093602-2.jpg'],['Rubber vine'],Siam weed,[],[]
68,data/deepweeds/images/20170920-114717-3.jpg,Parkinsonia,Chinee apple,"['data/deepweeds/images/20171109-074327-1.jpg', 'data/deepweeds/images/20171113-142238-2.jpg', 'data/deepweeds/images/20171113-143028-3.jpg', 'data/deepweeds/images/20170811-104825-2.jpg', 'data/deepweeds/images/20171109-091107-1.jpg', 'data/deepweeds/images/20171102-121717-1.jpg', 'data/deepweeds/images/20171113-132015-3.jpg', 'data/deepweeds/images/20180125-100709-2.jpg']","['Rubber vine', 'Siam weed', 'Siam weed', 'Chinee apple', 'Rubber vine', 'Parkinsonia', 'Siam weed', 'Negative']",Rubber vine,"['data/deepweeds/images/20171109-093143-1.jpg', 'data/deepweeds/images/20170410-160127-0.jpg', 'data/deepweeds/images/20170920-172144-1.jpg', 'data/deepweeds/images/20171109-091107-1.jpg']","['Rubber vine', 'Snake weed', 'Parkinsonia', 'Rubber vine']",Chinee apple,"['data/deepweeds/images/20170811-104825-2.jpg', 'data/deepweeds/images/20171102-120816-1.jpg']","['Chinee apple', 'Parkinsonia']",Parthenium,['data/deepweeds/images/20170727-164330-1.jpg'],['Prickly acacia'],Chinee apple,[],[]
69,data/deepweeds/images/20171109-093204-2.jpg,Rubber vine,Chinee weed,"['data/deepweeds/images/20170718-132737-2.jpg', 'data/deepweeds/images/20171102-120816-1.jpg', 'data/deepweeds/images/20171113-142238-2.jpg', 'data/deepweeds/images/20171113-135152-1.jpg', 'data/deepweeds/images/20171025-100416-2.jpg', 'data/deepweeds/images/20171113-135507-3.jpg', 'data/deepweeds/images/20170811-104825-2.jpg', 'data/deepweeds/images/20180125-100709-2.jpg']","['Snake weed', 'Parkinsonia', 'Siam weed', 'Siam weed', 'Parthenium', 'Siam weed', 'Chinee apple', 'Negative']",Siam weed,"['data/deepweeds/images/20171113-142238-2.jpg', 'data/deepweeds/images/20170706-112624-0.jpg', 'data/deepweeds/images/20171113-135152-1.jpg', 'data/deepweeds/images/20171102-123535-3.jpg']","['Siam weed', 'Snake weed', 'Siam weed', 'Parkinsonia']",Parthenium,"['data/deepweeds/images/20171025-092626-2.jpg', 'data/deepweeds/images/20171113-092801-1.jpg']","['Parthenium', 'Rubber vine']",Parthenium,['data/deepweeds/images/20180109-103216-1.jpg'],['Negative'],Parthenium,[],[]
70,data/deepweeds/images/20170210-142848-0.jpg,Snake weed,Negative,"['data/deepweeds/images/20180119-105242-2.jpg', 'data/deepweeds/images/20170729-090327-1.jpg', 'data/deepweeds/images/20170728-120256-2.jpg', 'data/deepweeds/images/20171205-134436-2.jpg', 'data/deepweeds/images/20170906-105453-1.jpg', 'data/deepweeds/images/20171102-103736-2.jpg', 'data/deepweeds/images/20171113-135152-1.jpg', 'data/deepweeds/images/20180109-103216-1.jpg']","['Negative', 'Prickly acacia', 'Prickly acacia', 'Negative', 'Parthenium', 'Parkinsonia', 'Siam weed', 'Negative']",Lantana,"['data/deepweeds/images/20170714-120304-3.jpg', 'data/deepweeds/images/20171102-120816-1.jpg', 'data/deepweeds/images/20180112-072356-2.jpg', 'data/deepweeds/images/20170127-101415-0.jpg']","['Lantana', 'Parkinsonia', 'Negative', 'Lantana']",Negative,"['data/deepweeds/images/20170913-121432-3.jpg', 'data/deepweeds/images/20170715-174216-1.jpg']","['Parthenium', 'Lantana']",Siam weed,['data/deepweeds/images/20171113-132754-3.jpg'],['Siam weed'],Rubber vine,[],[]
71,data/deepweeds/images/20170920-174414-1.jpg,Prickly acacia,Parthenium,"['data/deepweeds/images/20171113-140251-1.jpg', 'data/deepweeds/images/20171113-132015-3.jpg', 'data/deepweeds/images/20171025-092626-2.jpg', 'data/deepweeds/images/20171205-134436-2.jpg', 'data/deepweeds/images/20170127-101415-0.jpg', 'data/deepweeds/images/20170304-124640-0.jpg', 'data/deepweeds/images/20170906-095420-4.jpg', 'data/deepweeds/images/20171109-091107-1.jpg']","['Siam weed', 'Siam weed', 'Parthenium', 'Negative', 'Lantana', 'Chinee apple', 'Parthenium', 'Rubber vine']",Negative,"['data/deepweeds/images/20170920-110443-2.jpg', 'data/deepweeds/images/20180109-105153-1.jpg', 'data/deepweeds/images/20171109-194851-1.jpg', 'data/deepweeds/images/20180112-072618-2.jpg']","['Parkinsonia', 'Negative', 'Rubber vine', 'Negative']",Parkinsonia,"['data/deepweeds/images/20171102-121717-1.jpg', 'data/deepweeds/images/20180119-105242-2.jpg']","['Parkinsonia', 'Negative']",Chinee apple,['data/deepweeds/images/20170811-130004-1.jpg'],['Chinee apple'],Chinee apple,[],[]
